Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,price_z,price_bin_q4
1084,20.0,RL,80.0,8800.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1964.0,1964.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553.0,Unf,0.0,698.0,1251.0,GasA,TA,Y,SBrkr,1251.0,0.0,0.0,1251.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1964.0,RFn,1.0,461.0,TA,TA,Y,0.0,116.0,0.0,0.0,0.0,0.0,NA,MnPrv,Shed,700.0,3.0,2006.0,WD,Normal,160000,-0.263440395338789,MidLow
1085,60.0,RL,69.0,13031.0,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1995.0,1996.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592.0,Unf,0.0,99.0,691.0,GasA,Gd,Y,SBrkr,691.0,807.0,0.0,1498.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1995.0,Fin,2.0,409.0,TA,TA,Y,315.0,44.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7.0,2006.0,WD,Normal,187500,0.08284052042555327,MidHigh
1086,85.0,RL,73.0,9069.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6.0,6.0,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747.0,Unf,0.0,189.0,936.0,GasA,Ex,Y,SBrkr,996.0,0.0,0.0,996.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,NA,Attchd,1992.0,Unf,2.0,564.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4.0,2010.0,WD,Normal,147000,-0.427136828245569,MidLow
1087,160.0,RM,69.0,1974.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4.0,5.0,1973.0,1973.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,334.0,Unf,0.0,212.0,546.0,GasA,TA,Y,SBrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1973.0,RFn,1.0,286.0,TA,TA,Y,120.0,96.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5.0,2010.0,WD,Normal,83500,-1.2267309428286866,Low
1088,60.0,FV,85.0,10574.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,Ex,Y,SBrkr,1082.0,871.0,0.0,1953.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,2005.0,RFn,3.0,1002.7900000000016,TA,TA,Y,160.0,50.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5.0,2009.0,WD,Normal,252000,0.8950266683091924,High
1089,160.0,RM,24.0,2522.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Maj1,0.0,NA,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4.0,2006.0,WD,Normal,137500,-0.5467611446005236,MidLow
1090,120.0,FV,37.0,3316.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8.0,5.0,2005.0,2005.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039.0,Unf,0.0,208.0,1247.0,GasA,Ex,Y,SBrkr,1247.0,0.0,0.0,1247.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,550.0,TA,TA,Y,0.0,84.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4.0,2006.0,WD,Normal,197000,0.2024648367805079,MidHigh
1091,90.0,RL,60.0,8544.0,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3.0,4.0,1950.0,1950.0,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,Wall,Fa,N,FuseA,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,NA,Detchd,1987.0,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6.0,2009.0,WD,Normal,92900,-1.1083658298037842,Low
1092,160.0,FV,24.0,2160.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7.0,5.0,1999.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510.0,Unf,0.0,90.0,600.0,GasA,Ex,Y,SBrkr,624.0,628.0,0.0,1252.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,NA,Detchd,1999.0,Unf,2.0,462.0,TA,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3.0,2008.0,WD,Normal,160000,-0.263440395338789,MidLow
1093,50.0,RL,60.0,8400.0,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1925.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,Fa,Y,SBrkr,1390.0,304.0,0.0,1694.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342.0,0.0,128.0,0.0,0.0,0.0,NA,NA,NA,0.0,6.0,2008.0,WD,Normal,136500,-0.5593531779010451,MidLow
1094,20.0,RL,71.0,9230.0,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5.0,8.0,1965.0,1998.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661.0,Unf,0.0,203.0,864.0,GasA,Gd,Y,SBrkr,1200.0,0.0,0.0,1200.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,6.0,Typ,0.0,NA,Detchd,1977.0,Unf,2.0,884.0,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,10.0,2006.0,WD,Normal,146000,-0.43972886154609053,MidLow
1095,20.0,RL,74.0,5868.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1956.0,2000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248.0,Rec,240.0,448.0,936.0,GasA,Ex,Y,SBrkr,936.0,0.0,0.0,936.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NA,Attchd,1956.0,Fin,1.0,308.0,TA,TA,Y,0.0,0.0,80.0,0.0,160.0,0.0,NA,NA,NA,0.0,5.0,2010.0,WD,Normal,129000,-0.6537934276549566,Low
1096,20.0,RL,78.0,9317.0,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1290.0,1314.0,GasA,Gd,Y,SBrkr,1314.0,0.0,0.0,1314.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,440.0,TA,TA,Y,0.0,22.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3.0,2007.0,WD,Normal,176432,-0.056528104144619104,MidHigh
1097,70.0,RM,60.0,6882.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6.0,7.0,1914.0,2006.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,TA,Y,SBrkr,773.0,582.0,0.0,1355.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,136.0,0.0,115.0,0.0,0.0,0.0,NA,NA,NA,0.0,3.0,2007.0,WD,Normal,127000,-0.6789774942559997,Low
1098,120.0,RL,69.0,3696.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,1986.0,1986.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1088.0,0.0,0.0,1088.0,0.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,NA,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,0.0,74.0,137.0,0.0,0.0,0.0,NA,NA,NA,0.0,10.0,2007.0,WD,Normal,170000,-0.13752006233357364,MidHigh
1099,50.0,RM,50.0,6000.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4.0,6.0,1936.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672.0,Unf,0.0,0.0,672.0,GasA,TA,Y,SBrkr,757.0,567.0,0.0,1324.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7.0,2009.0,WD,Normal,128000,-0.6663854609554782,Low
1100,20.0,RL,82.0,11880.0,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7.0,5.0,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,Gd,TA,No,ALQ,704.0,Unf,0.0,567.0,1271.0,GasA,TA,Y,SBrkr,1601.0,0.0,0.0,1601.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1978.0,RFn,2.0,478.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4.0,2009.0,COD,Abnorml,157000,-0.3012164952403536,MidLow
1101,30.0,RL,60.0,8400.0,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,3.0,5.0,1920.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,290.0,Unf,0.0,0.0,290.0,GasA,TA,N,FuseF,520.0,0.0,0.0,692.18,0.0,0.0,1.0,0.0,1.0,1.0,Fa,3.0,Typ,0.0,NA,Detchd,1930.0,Unf,1.0,246.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1.0,2009.0,WD,Normal,60000,-1.5226437253909428,Low
1102,20.0,RL,61.0,9758.0,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1971.0,1971.0,Gable,CompShg,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412.0,LwQ,287.0,251.0,950.0,GasA,TA,Y,SBrkr,950.0,0.0,0.0,950.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1981.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7.0,2007.0,WD,Normal,119500,-0.7734177440099113,Low
1103,20.0,RL,70.0,7000.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1960.0,2002.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,588.0,Unf,0.0,422.0,1010.0,GasA,Ex,Y,SBrkr,1134.0,0.0,0.0,1134.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1960.0,RFn,1.0,254.0,TA,TA,Y,0.0,16.0,0.0,0.0,0.0,0.0,NA,MnWw,NA,0.0,4.0,2007.0,WD,Family,135000,-0.5782412278518274,MidLow
1104,20.0,RL,79.0,8910.0,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1959.0,1959.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,Ex,Y,SBrkr,1194.0,0.0,0.0,1194.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Fa,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0.0,0.0,192.0,0.0,0.0,0.0,NA,NA,NA,0.0,7.0,2006.0,WD,Normal,159500,-0.2697364119890498,MidLow
1105,160.0,RM,24.0,2016.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5.0,5.0,1970.0,1970.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,TA,Y,SBrkr,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Detchd,1970.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4.0,2007.0,WD,Normal,106000,-0.9434101935669521,Low
1106,60.0,RL,98.0,12256.0,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1994.0,1995.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032.0,Unf,0.0,431.0,1463.0,GasA,Ex,Y,SBrkr,1500.0,1122.0,0.0,2622.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,2.0,TA,Attchd,1994.0,RFn,2.0,712.0,TA,TA,Y,186.0,32.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4.0,2010.0,WD,Normal,325000,1.8142450992472647,High
1107,20.0,RL,114.0,10357.0,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7.0,5.0,1990.0,1991.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738.0,Unf,0.0,172.0,910.0,GasA,Gd,Y,SBrkr,1442.0,0.0,0.0,1442.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,1990.0,Fin,2.0,719.0,TA,TA,Y,0.0,244.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5.0,2007.0,WD,Normal,179900,-0.01285893265841041,MidHigh
1108,60.0,RL,137.41000000000008,23257.0,Pave,NA,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,868.0,868.0,GasA,Ex,Y,SBrkr,887.0,1134.0,0.0,2021.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,2006.0,RFn,2.0,422.0,TA,TA,Y,0.0,100.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9.0,2006.0,New,Partial,274725,1.1811806250635444,High
1109,60.0,RL,69.0,8063.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,924.0,924.0,GasA,Ex,Y,SBrkr,948.0,742.0,0.0,1690.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,2000.0,RFn,2.0,463.0,TA,TA,Y,100.0,48.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11.0,2007.0,WD,Abnorml,181000,0.0009923039721632817,MidHigh
1110,20.0,RL,107.0,11362.0,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2004.0,2005.0,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039.0,Unf,0.0,797.0,1836.0,GasA,Ex,Y,SBrkr,1836.0,0.0,0.0,1836.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2004.0,Fin,3.0,862.0,TA,TA,Y,125.0,185.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3.0,2009.0,WD,Normal,280000,1.2476036007237956,High
1111,60.0,RL,69.0,8000.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1995.0,1996.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219.0,Unf,0.0,554.0,773.0,GasA,Gd,Y,SBrkr,773.0,885.0,0.0,1658.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1995.0,Fin,2.0,431.0,TA,TA,Y,224.0,84.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6.0,2008.0,WD,Normal,188000,0.08913653707581405,MidHigh
1112,60.0,RL,80.0,10480.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7.0,6.0,1976.0,1976.0,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403.0,Unf,0.0,400.0,803.0,GasA,TA,Y,SBrkr,1098.0,866.0,0.0,1964.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,Gd,Attchd,1976.0,RFn,2.0,483.0,TA,TA,Y,0.0,69.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9.0,2008.0,WD,Normal,205000,0.3032011031846802,MidHigh
1113,20.0,RL,73.0,7100.0,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1957.0,1957.0,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708.0,Unf,0.0,108.0,816.0,GasA,TA,Y,FuseA,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7.0,2006.0,WD,Normal,129900,-0.6424605976844873,Low
1114,20.0,RL,66.0,8923.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1953.0,2006.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643.0,Unf,0.0,365.0,1008.0,GasA,Gd,Y,SBrkr,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,NA,Attchd,1953.0,Unf,1.0,240.0,TA,TA,Y,0.0,18.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5.0,2007.0,WD,Normal,134500,-0.5845372445020882,MidLow
1115,20.0,RL,90.0,5400.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,7.0,1954.0,2000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415.0,Unf,0.0,418.0,833.0,GasA,Ex,Y,SBrkr,833.0,0.0,0.0,833.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,NA,Detchd,1955.0,Unf,1.0,326.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,8.0,2006.0,WD,Normal,117000,-0.8048978272612152,Low
1116,20.0,RL,93.0,12085.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004.0,Unf,0.0,730.0,1734.0,GasA,Ex,Y,SBrkr,1734.0,0.0,0.0,1734.0,1.0,0.0,2.0,0.0,3.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2007.0,RFn,3.0,928.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11.0,2007.0,New,Partial,318000,1.726100866143614,High
1117,80.0,RL,69.0,7750.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8.0,5.0,2002.0,2002.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,55.0,408.0,GasA,Ex,Y,SBrkr,779.0,640.0,0.0,1419.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,BuiltIn,2002.0,Fin,2.0,527.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3.0,2009.0,WD,Normal,184100,0.04002760720378005,MidHigh
1118,20.0,RL,57.0,9764.0,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,7.0,1967.0,2003.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702.0,Unf,0.0,192.0,894.0,GasA,Ex,Y,SBrkr,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,NA,Attchd,1967.0,RFn,2.0,450.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5.0,2008.0,WD,Normal,130000,-0.6412013943544351,MidLow
1119,80.0,RL,85.0,13825.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5.0,6.0,1958.0,1987.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,533.0,533.0,GasA,TA,Y,SBrkr,1021.0,580.0,0.0,1601.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Min2,0.0,NA,BuiltIn,1958.0,RFn,1.0,300.0,TA,TA,Y,280.0,34.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12.0,2008.0,WD,Normal,140000,-0.5152810613492198,MidLow
1120,20.0,RL,70.0,7560.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1959.0,1959.0,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369.0,Unf,0.0,671.0,1040.0,GasA,TA,Y,FuseA,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1959.0,RFn,1.0,286.0,TA,TA,Y,140.0,0.0,252.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,7.0,2006.0,WD,Normal,133700,-0.5946108711425054,MidLow
1121,30.0,RM,59.0,8263.0,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6.0,5.0,1920.0,1950.0,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1012.0,1012.0,GasA,TA,Y,FuseA,1012.0,0.0,0.0,1012.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1920.0,Unf,1.0,308.0,TA,TA,Y,0.0,22.0,112.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,5.0,2007.0,WD,Normal,118400,-0.787268980640485,Low
1122,20.0,RL,84.0,10084.0,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1528.0,1552.0,GasA,Ex,Y,SBrkr,1552.0,0.0,0.0,1552.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,Attchd,2005.0,RFn,3.0,782.0,TA,TA,Y,144.0,20.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7.0,2006.0,New,Partial,212900,0.4026781662588003,MidHigh
